name,email,date_of_birth,age,above_18,mobile
Ernest Fisher,Ernest_Fisher@huber-jones.info,19841125,37.13,True,
Heather Anderson,Heather_Anderson@phillips.com,19811017,40.24,True,
Robert White,Robert_White@yang.com,19660906,55.36,True,
Brenda Gonzales,Brenda_Gonzales@silva.info,19730101,49.03,True,
Julia Price,Julia_Price@mcclure-welch.biz,19901004,31.27,True,
Bethany Keller,Bethany_Keller@butler.com,20040910,17.32,False,
Andrew Hughes,Andrew_Hughes@brown.org,19940627,27.53,True,
Jessica Lloyd,Jessica_Lloyd@johnston-holland.com,20050310,16.82,False,
Tiffany Mathews,Tiffany_Mathews@beard.com,19931113,28.15,True,
Brenda Orr,Brenda_Orr@dominguez.com,20150520,6.62,False,
Raymond Bryant,Raymond_Bryant@garrett.com,19870802,34.44,True,
Cynthia Hill,Cynthia_Hill@stark.org,19951209,26.08,True,
Brenda Martin,Brenda_Martin@howard.biz,19590302,62.88,True,
Morgan Martin,Morgan_Martin@hicks.info,19510227,70.89,True,
Kelly Jones,Kelly_Jones@russell.com,19650915,56.33,True,
Garrett Cortez,Garrett_Cortez@powell-meyer.biz,20050204,16.92,False,
Sean Munoz,Sean_Munoz@bell.com,19521201,69.13,True,
Jennifer Kennedy,Jennifer_Kennedy@thompson-pollard.com,19630102,59.04,True,
Ryan Rogers,Ryan_Rogers@walker-green.com,20040422,17.71,False,
Kimberly Gomez,Kimberly_Gomez@robinson-becker.com,20140304,7.84,False,
Gregory Russell,Gregory_Russell@johnson.com,19681030,53.21,True,
Jenna Conway,Jenna_Conway@powers.com,20180608,3.57,False,
Paula Taylor,Paula_Taylor@roberts.org,20030525,18.62,True,
Sherry Davis,Sherry_Davis@dixon-jones.com,19660527,55.64,True,
Angela Pope,Angela_Pope@ayala.net,19990306,22.84,True,
Alicia Petersen,Alicia_Petersen@hart.com,20020505,19.67,True,
Jerry Castillo,Jerry_Castillo@graham.com,19601202,61.12,True,
Mary Hernandez DDS,Mary_Hernandez@shaw.com,19750526,46.64,True,
Jessica Morton,Jessica_Morton@massey-hall.com,19720716,49.5,True,
Jennifer Daniels,Jennifer_Daniels@cobb.info,19860713,35.5,True,
Troy Taylor,Troy_Taylor@evans.com,19940105,28.01,True,
Travis Dixon,Travis_Dixon@lynn.com,19910703,30.52,True,
Ana Garcia,Ana_Garcia@fisher-barnes.info,20150529,6.6,False,
Robin Johns,Robin_Johns@wright.com,20160516,5.63,False,
Jacqueline Campbell,Jacqueline_Campbell@anderson.biz,19981018,23.22,True,
Sonya Oconnor,Sonya_Oconnor@swanson.biz,19540204,67.95,True,
Timothy Simmons,Timothy_Simmons@ramirez.com,19821216,39.07,True,
Nicholas Davenport,Nicholas_Davenport@collier.org,20120217,9.88,False,
Ashley Norris,Ashley_Norris@ramos.com,20040530,17.6,False,
Stephanie Ferguson,Stephanie_Ferguson@gonzalez-rogers.net,20010410,20.74,True,
Stephen Gibson,Stephen_Gibson@cantrell.com,20000117,21.97,True,
Pamela Flores,Pamela_Flores@smith.org,19530716,68.51,True,
Alexandra Marshall,Alexandra_Marshall@martinez-rogers.com,19690807,52.44,True,
Cynthia Burns,Cynthia_Burns@riley-gardner.com,19880813,33.41,True,
Vincent Robles,Vincent_Robles@lopez.com,19851229,36.03,True,
Richard Randall,Richard_Randall@avery.biz,19510518,70.67,True,
Lisa Christian,Lisa_Christian@chang-hernandez.com,19760325,45.8,True,
Lori Wilson,Lori_Wilson@kelly.com,20160216,5.88,False,
Jacob Marks,Jacob_Marks@willis.org,19720924,49.3,True,
Michael Smith,Michael_Smith@stephens.info,19770103,45.02,True,
Thomas Mata,Thomas_Mata@brewer.com,20050630,16.52,False,
Laura Ramos,Laura_Ramos@johnson.net,19640609,57.6,True,
Sean White,Sean_White@peterson.com,19950418,26.73,True,
Nathaniel Martin,Nathaniel_Martin@harrison-williamson.com,19901102,31.19,True,
Richard Jones,Richard_Jones@jones.com,20000307,21.84,True,
Joshua Beard,Joshua_Beard@smith.com,19791215,42.08,True,
Isabel Schmidt,Isabel_Schmidt@santana.biz,19780820,43.4,True,
Cynthia Cannon,Cynthia_Cannon@crawford.org,20170209,4.9,False,
Ryan Miller,Ryan_Miller@farley.biz,20000323,21.79,True,
Thomas Lyons,Thomas_Lyons@carter-jackson.biz,20170228,4.84,False,
Michael Silva,Michael_Silva@stevenson.biz,20070922,14.29,False,
Donna Hill,Donna_Hill@beard-mcdonald.org,19550416,66.76,True,
Marcus Fisher,Marcus_Fisher@sanders.org,20120622,9.53,False,79101911
Dale Williams,Dale_Williams@wright.com,20090313,12.81,False,
Jason Fritz,Jason_Fritz@wright-calderon.info,19880812,33.41,True,
Ann Williams,Ann_Williams@garrett-gardner.com,19661205,55.11,True,
Roberta Hebert,Roberta_Hebert@lewis-avila.com,19950528,26.62,True,
Mallory Bennett,Mallory_Bennett@long-davis.biz,20101117,11.13,False,93423735
Jamie Bowman MD,Jamie_Bowman@williams-mercer.com,19841207,37.09,True,
Robert Rodriguez,Robert_Rodriguez@bishop-thomas.biz,19820916,39.32,True,
Brenda Martinez,Brenda_Martinez@williams.com,19900127,31.95,True,
Jonathan Lowery,Jonathan_Lowery@hernandez.com,20110516,10.64,False,
Joshua Gordon,Joshua_Gordon@chambers.biz,19651002,56.29,True,
Christopher Lee,Christopher_Lee@contreras.org,20020511,19.66,True,
Carlos Powell,Carlos_Powell@brown-martinez.biz,20170903,4.33,False,
Michael White,Michael_White@haynes-garza.net,19910318,30.81,True,
Melissa Patel,Melissa_Patel@marsh-oneal.org,19820902,39.36,True,
Ryan Jimenez,Ryan_Jimenez@lyons.com,19780528,43.63,True,
Jacob Jones,Jacob_Jones@castillo.net,19960224,25.87,True,
Michele Walters,Michele_Walters@chase.org,20070824,14.37,False,
Lonnie Mccarty,Lonnie_Mccarty@marshall.org,19640702,57.54,True,
Michelle Guerrero,Michelle_Guerrero@perry.com,19940722,27.47,True,
Sarah Baker,Sarah_Baker@cook.com,19580620,63.58,True,
Michelle Becker PhD,Michelle_Becker@snyder.com,19680810,53.43,True,
Jonathan Matthews,Jonathan_Matthews@carter.info,20090602,12.59,False,
Jade Anderson,Jade_Anderson@johnston.com,19940809,27.42,True,
Deborah Johnson,Deborah_Johnson@allen-wise.info,19570429,64.72,True,
Austin Church,Austin_Church@mooney.biz,19930506,28.68,True,
Alyssa Ferguson,Alyssa_Ferguson@holmes.com,20040410,17.74,False,64014879
Nicholas Palmer,Nicholas_Palmer@anderson-mccann.biz,19901008,31.25,True,
David Anderson,David_Anderson@hill.info,20130301,8.84,False,
Connie English,Connie_English@finley.info,20060807,15.41,False,
Jeffrey Williams,Jeffrey_Williams@floyd-lynch.com,19780614,43.58,True,
Jonathan Smith,Jonathan_Smith@crawford-luna.com,19920923,29.29,True,
Nicole Martinez,Nicole_Martinez@mckenzie.com,19731028,48.21,True,
Brian Castro,Brian_Castro@lee-sherman.com,19811023,40.22,True,
Michael Washington,Michael_Washington@hicks.net,19811030,40.2,True,
Elizabeth George,Elizabeth_George@kramer.org,19640813,57.42,True,
Scott Jackson,Scott_Jackson@willis.com,20131108,8.15,False,
Christopher Johnson,Christopher_Johnson@johnson.com,19980714,23.48,True,
Shelby Robles,Shelby_Robles@carpenter.com,20130816,8.38,False,59787175
Alfred Price,Alfred_Price@wright.com,20151229,6.01,False,
Kathleen Bates,Kathleen_Bates@galloway.com,19660220,55.9,True,
Dawn Lawson,Dawn_Lawson@mitchell-newton.com,19700908,51.35,True,
Valerie Calderon,Valerie_Calderon@snyder.com,20000927,21.28,True,
Sharon Singleton,Sharon_Singleton@nichols-henderson.com,19700824,51.39,True,
Christina Simmons,Christina_Simmons@baker-white.com,19860721,35.47,True,
Sarah Smith,Sarah_Smith@sims.com,19610502,60.71,True,
Christina Hernandez,Christina_Hernandez@ruiz.org,19890516,32.65,True,
William Scott,William_Scott@taylor.biz,19620418,59.75,True,
Katherine George,Katherine_George@haynes.biz,19750607,46.6,True,
Patricia Murray,Patricia_Murray@burke.net,19881223,33.05,True,
Kelsey King,Kelsey_King@mccarthy-bowman.info,20160826,5.35,False,
Joseph Singleton,Joseph_Singleton@figueroa-myers.com,19660608,55.61,True,
Amy Reed,Amy_Reed@barajas-wise.com,20180809,3.4,False,
Kelly Johnson,Kelly_Johnson@ramsey.info,20011219,20.05,True,
Luke Lyons,Luke_Lyons@davis.com,20140117,7.96,False,89456095
Randy Johns,Randy_Johns@rodriguez.com,20150123,6.95,False,
Joshua Hogan,Joshua_Hogan@baker.com,20131210,8.07,False,
Ricardo Leon,Ricardo_Leon@white-hernandez.net,20130423,8.7,False,
Wendy Perry MD,Wendy_Perry@burke-johnson.biz,19650422,56.73,True,
Amy Decker,Amy_Decker@bates-davis.com,19680517,53.66,True,
Karen Crane,Karen_Crane@garcia-brown.net,20041213,17.06,False,
George Garcia,George_Garcia@fuller.biz,19970408,24.75,True,
Sherry Flores,Sherry_Flores@velasquez.biz,19620719,59.5,True,
Julia Patrick,Julia_Patrick@haynes.org,19631225,58.06,True,
Joshua Clark,Joshua_Clark@allen.com,19680422,53.73,True,
Melissa Jackson,Melissa_Jackson@ford-thompson.org,20180116,3.96,False,
Elizabeth Estes,Elizabeth_Estes@riggs.org,20110907,10.33,False,
Erin Clark,Erin_Clark@moreno.com,19750427,46.72,True,
Cynthia Smith,Cynthia_Smith@patel-moore.com,19570902,64.38,True,
Stacy Anderson,Stacy_Anderson@hamilton-james.info,19670131,54.96,True,
Elizabeth Brown,Elizabeth_Brown@fernandez-mcclure.com,19821122,39.14,True,
Christine Murray,Christine_Murray@matthews.com,20010125,20.95,True,
James Golden,James_Golden@henderson.com,19660306,55.86,True,
Matthew Andersen,Matthew_Andersen@clark.biz,19871017,34.23,True,
Jonathan Parker,Jonathan_Parker@guerrero-garcia.net,20130904,8.33,False,
Richard Warren,Richard_Warren@ibarra-woods.com,20050706,16.5,False,
Sandra Vargas,Sandra_Vargas@montgomery.com,20140602,7.59,False,
Kendra Martinez,Kendra_Martinez@lewis-rodriguez.com,19730804,48.44,True,
Adam Foster,Adam_Foster@jackson-adams.biz,20180416,3.72,False,
Shelly Fritz,Shelly_Fritz@davis.info,19691109,52.18,True,
Maria Blanchard,Maria_Blanchard@bryant-bullock.info,19780209,43.92,True,
Mandy Greer,Mandy_Greer@williams.info,20131206,8.08,False,
Martin Jones,Martin_Jones@schaefer.net,19690423,52.73,True,
Robert Morris,Robert_Morris@rice.net,20131026,8.19,False,
Nicole Lewis,Nicole_Lewis@dean-cook.com,20090118,12.96,False,
Christine Wright,Christine_Wright@green-juarez.com,19640908,57.35,True,
David Robinson,David_Robinson@thompson-franco.org,20040525,17.62,False,
Christopher Case,Christopher_Case@joseph-steele.com,19630417,58.75,True,
Mark Ward,Mark_Ward@wells-nolan.net,19780901,43.36,True,
Dana Phillips,Dana_Phillips@villarreal-gray.com,19641108,57.19,True,
John Jensen,John_Jensen@thomas-davidson.info,20020308,19.83,True,
Michelle Robinson,Michelle_Robinson@harper.com,20101118,11.13,False,32982943
Michael Simmons,Michael_Simmons@lee-gates.com,19841003,37.27,True,
Luis Woods,Luis_Woods@frank-jackson.com,19690103,53.03,True,
Mitchell Glover,Mitchell_Glover@wagner.info,19670314,54.84,True,
Sarah Thompson,Sarah_Thompson@cooper-rowe.com,20141216,7.05,False,78039819
Julie Brown,Julie_Brown@lloyd.com,20170915,4.3,False,
Gregory Hayes,Gregory_Hayes@austin-gonzalez.com,19810815,40.41,True,
James Rice,James_Rice@cooley.com,19530505,68.71,True,
Gabriel Jackson,Gabriel_Jackson@ward.com,19870921,34.3,True,
Melissa Valdez,Melissa_Valdez@martinez-anderson.com,20101105,11.16,False,
Thomas Mullen,Thomas_Mullen@barton.com,19800108,42.01,True,
Dawn Smith,Dawn_Smith@white-russell.info,19621019,59.24,True,
Lisa Glover,Lisa_Glover@middleton-leach.com,20100518,11.63,False,
Katherine Pierce,Katherine_Pierce@andrade.com,20120926,9.27,False,
Wayne Keller,Wayne_Keller@schultz.com,19910513,30.66,True,
Steven Morgan,Steven_Morgan@cooper-leonard.com,20111124,10.11,False,76480319
Zachary Thompson,Zachary_Thompson@house.biz,19751006,46.27,True,
Matthew Gutierrez,Matthew_Gutierrez@garcia-henderson.com,19900421,31.72,True,
Stephanie Mcdonald,Stephanie_Mcdonald@carr.com,19681215,53.08,True,
Robert Heath,Robert_Heath@jenkins-thomas.org,20061207,15.08,False,
Lindsey Gonzalez,Lindsey_Gonzalez@branch.com,20150525,6.61,False,
Claire Reeves,Claire_Reeves@pierce.com,19750421,46.73,True,
Brandy Watson,Brandy_Watson@vargas-walker.com,19691010,52.26,True,
Jason Wilson,Jason_Wilson@mason.com,19880325,33.79,True,
Heather Garcia,Heather_Garcia@patrick-kelley.com,19541129,67.14,True,
Kathleen Chavez,Kathleen_Chavez@fitzgerald-olson.biz,19600506,61.7,True,
Samantha Shepard,Samantha_Shepard@larson.com,20070208,14.91,False,20998183
Shaun Dougherty,Shaun_Dougherty@reyes-cooper.com,19730505,48.69,True,
Amber Young,Amber_Young@morales-white.com,19530922,68.32,True,
Jonathan Wilkerson,Jonathan_Wilkerson@lewis.biz,19870505,34.68,True,
Robert Rivas,Robert_Rivas@sutton.com,19790808,42.43,True,
Anthony Moore,Anthony_Moore@harris.com,19940529,27.61,True,
Jeffrey Hill,Jeffrey_Hill@myers.com,20151004,6.25,False,
Amber Stone,Amber_Stone@walker.com,19730929,48.29,True,
Amy Roach,Amy_Roach@thomas.org,20110210,10.9,False,
Christy Gilbert,Christy_Gilbert@sanders.net,19751007,46.27,True,
Caroline Grimes,Caroline_Grimes@cooper.com,19551109,66.19,True,
David Oconnell,David_Oconnell@carpenter-cooper.com,20170110,4.98,False,
Kayla Porter,Kayla_Porter@blackwell.org,19810529,40.62,True,
Phillip Stewart,Phillip_Stewart@mcfarland-kim.com,19630831,58.38,True,
David Schneider,David_Schneider@garcia.biz,19980907,23.33,True,
Melissa Freeman,Melissa_Freeman@roman.biz,19561204,65.12,True,
Erica Richardson,Erica_Richardson@bryant-paul.net,19990812,22.41,True,
Jeanette Hood DVM,Jeanette_Hood@bryant.info,19881020,33.22,True,
Douglas Thompson,Douglas_Thompson@gonzalez-sparks.com,19891221,32.05,True,
Jerry Torres,Jerry_Torres@nichols.com,20080129,13.93,False,48554759
Jason Harmon,Jason_Harmon@jones.com,19860815,35.41,True,
Donna Dixon,Donna_Dixon@nunez-kim.com,20140711,7.48,False,23338919
Anthony Brady,Anthony_Brady@gonzales.com,19801019,41.23,True,
Samantha Mendoza,Samantha_Mendoza@hamilton.com,20011022,20.21,True,
Stephanie King,Stephanie_King@torres-goodwin.org,19600618,61.58,True,
Sara Carter,Sara_Carter@sanford-cruz.net,19951231,26.02,True,
Alex Clay,Alex_Clay@johnson.com,20020821,19.38,True,
Ryan Harrell,Ryan_Harrell@thornton.com,20130811,8.4,False,92581903
David Garcia,David_Garcia@burch.com,20150430,6.68,False,
Michael Nguyen,Michael_Nguyen@mcintyre-bird.com,19981230,23.02,True,
Austin Andrade,Austin_Andrade@walton-vasquez.com,19900123,31.96,True,
Andrea Ray,Andrea_Ray@roberts.com,19710720,50.49,True,
Adrienne Tucker,Adrienne_Tucker@martinez-hernandez.biz,19990106,23.0,True,
Johnny Lee,Johnny_Lee@sims.com,19730328,48.8,True,
Jeffrey Walter,Jeffrey_Walter@dillon.com,19590309,62.86,True,
Anthony Rivera,Anthony_Rivera@hines-flores.info,20080921,13.29,False,
Mary Whitehead,Mary_Whitehead@aguilar.com,19531226,68.06,True,
Robert Williams,Robert_Williams@alvarez-stein.com,19950222,26.88,True,
Judy Johnson,Judy_Johnson@sullivan.info,19760827,45.38,True,
Janet Kelly,Janet_Kelly@lloyd.com,20081108,13.16,False,
Angie Meyers,Angie_Meyers@burgess.biz,20140910,7.32,False,
Sandra Lewis,Sandra_Lewis@keller-henry.info,19951224,26.04,True,
Kim Brady,Kim_Brady@nguyen.info,19790518,42.65,True,
Kimberly Fox,Kimberly_Fox@zuniga.com,19550506,66.7,True,
James Daniel,James_Daniel@adams-anderson.com,20041121,17.12,False,
Sandra Ortiz,Sandra_Ortiz@hudson.org,19841213,37.08,True,
Jason Perez,Jason_Perez@garrison-best.com,20080722,13.45,False,
Jonathan Barnes,Jonathan_Barnes@howard.com,19581220,63.08,True,
Laura Sanford,Laura_Sanford@obrien-rogers.net,19730702,48.53,True,
Stephanie Thompson,Stephanie_Thompson@pope-smith.com,19550110,67.02,True,
Angela Smith,Angela_Smith@bell.net,19710628,50.55,True,
Brenda Cummings,Brenda_Cummings@alvarez.com,19680103,54.03,True,
Kristin Novak,Kristin_Novak@weaver.com,19930402,28.77,True,
Thomas Williams,Thomas_Williams@burgess.org,19500413,71.77,True,
Robert Briggs,Robert_Briggs@aguilar-martinez.com,19621229,59.05,True,
Keith Craig,Keith_Craig@baldwin-ross.com,19800611,41.59,True,
Sergio Zuniga II,Sergio_Zuniga@phillips.com,20140215,7.88,False,
Joy Aguilar,Joy_Aguilar@chavez.com,19801029,41.2,True,
Gerald White,Gerald_White@phelps.com,19750530,46.62,True,
Nicole Knight,Nicole_Knight@jensen.biz,19700729,51.46,True,
Michael Garcia,Michael_Garcia@marks.com,19610110,61.02,True,
Tyler Aguilar,Tyler_Aguilar@carpenter.com,19930127,28.95,True,
Jennifer Cox,Jennifer_Cox@flores-briggs.net,19590219,62.91,True,
Patrick Craig,Patrick_Craig@jennings.com,20080219,13.88,False,
William Davis,William_Davis@whitney.biz,20040727,17.44,False,67567223
Jessica Silva,Jessica_Silva@parker-ward.com,19541104,67.21,True,
Kimberly Davis MD,Kimberly_Davis@lopez.biz,19670322,54.82,True,
Andrea Collins,Andrea_Collins@cook-valdez.biz,19510630,70.56,True,
James Tate,James_Tate@whitney.com,20110822,10.37,False,
Kimberly Schneider,Kimberly_Schneider@todd.com,19580826,63.39,True,
Jennifer Smith,Jennifer_Smith@long.com,19681216,53.08,True,
Jonathan Davis,Jonathan_Davis@marshall-brown.info,20020407,19.75,True,
Michelle Ortega,Michelle_Ortega@horn.com,20131111,8.15,False,
Robert Thomas,Robert_Thomas@thompson.biz,19670204,54.95,True,
Adrian Cochran,Adrian_Cochran@logan.biz,19660715,55.5,True,
Christian Mcintosh,Christian_Mcintosh@jordan.com,19741109,47.18,True,
Deanna Torres,Deanna_Torres@green-thomas.com,19750325,46.81,True,
Lisa Lucero,Lisa_Lucero@scott.biz,20060411,15.74,False,98953759
Nicole Francis,Nicole_Francis@williams.org,19921008,29.25,True,
Deborah Miller,Deborah_Miller@henderson-vaughn.com,20031226,18.03,True,
Karen Boyd,Karen_Boyd@carr-campbell.net,19981204,23.09,True,
Danielle Johnson,Danielle_Johnson@boone.com,19780210,43.92,True,
James Hawkins MD,James_Hawkins@rose.com,19970705,24.51,True,
Sarah Chapman,Sarah_Chapman@mccarthy-morales.biz,19550311,66.86,True,
Suzanne Medina,Suzanne_Medina@huber-taylor.com,19740523,47.64,True,
Jennifer Glass,Jennifer_Glass@medina.com,19610616,60.59,True,
Stacy Willis,Stacy_Willis@west.com,20180601,3.59,False,
Anna Mendoza,Anna_Mendoza@sanchez.biz,19711215,50.08,True,
Danielle Cain,Danielle_Cain@browning.com,20080130,13.93,False,
Carla Jones,Carla_Jones@long-hernandez.biz,20170608,4.57,False,
Matthew Diaz,Matthew_Diaz@ortiz.com,20040429,17.69,False,19038407
Matthew Valdez,Matthew_Valdez@ruiz.com,19950919,26.3,True,
Jared Myers,Jared_Myers@massey-johnson.com,19661005,55.28,True,
Jason Davis,Jason_Davis@hernandez.com,19550222,66.9,True,
William Valdez,William_Valdez@woods-parsons.com,19520424,69.74,True,
Mark Bridges,Mark_Bridges@cook.com,19970531,24.61,True,
Mr. Andrew Rivera,Andrew_Rivera@mooney.com,19830609,38.59,True,
Scott Martinez,Scott_Martinez@brennan.com,19641120,57.15,True,
Christopher Lloyd,Christopher_Lloyd@schmidt.com,19550704,66.54,True,
Denise York,Denise_York@yates.com,19700405,51.78,True,
Susan Hartman,Susan_Hartman@madden.org,19870903,34.35,True,
Tonya Reed,Tonya_Reed@coleman-lopez.com,19510421,70.75,True,
Michael Wilkinson,Michael_Wilkinson@mcknight.net,20120731,9.43,False,
Richard Reyes,Richard_Reyes@alvarez.org,19601106,61.19,True,
Evan Smith,Evan_Smith@potter-gallagher.com,19940423,27.71,True,
Victoria Jones,Victoria_Jones@farrell.com,19590907,62.36,True,
Cheryl Moore,Cheryl_Moore@williams.com,19701231,51.04,True,
Joshua Pittman,Joshua_Pittman@leon.net,19530428,68.73,True,
Mary Cooper,Mary_Cooper@walker-green.info,19761017,45.24,True,
Jessica Delgado,Jessica_Delgado@curtis.com,19690712,52.51,True,
Brian Pearson,Brian_Pearson@jackson-smith.com,20170126,4.93,False,96690271
Kathryn Lamb,Kathryn_Lamb@stephens.biz,20000123,21.96,True,
Brenda Wright,Brenda_Wright@simpson.com,20111207,10.08,False,
Samuel Dyer,Samuel_Dyer@howard.com,19811126,40.13,True,
Brian Bryant,Brian_Bryant@mejia.com,20150913,6.31,False,40782655
Ms. Kimberly Wood,Kimberly_Wood@jordan-walsh.com,19940518,27.64,True,
Brittany Garcia DDS,Brittany_Garcia@hobbs.com,20080705,13.5,False,38240231
Trevor Byrd,Trevor_Byrd@cooke.com,20090714,12.48,False,54940471
Larry Herrera,Larry_Herrera@mata-bean.biz,20140812,7.39,False,
Joseph Owens,Joseph_Owens@white.com,19700125,51.97,True,
Miss Amber Burnett,Amber_Burnett@gill.com,19551012,66.27,True,
Jordan Pugh,Jordan_Pugh@villanueva.com,19900917,31.31,True,
Daniel Welch,Daniel_Welch@riggs.com,19671219,54.07,True,
Tiffany Marquez,Tiffany_Marquez@rodriguez-kennedy.com,19880501,33.69,True,
Christopher Smith,Christopher_Smith@moody.com,20150208,6.9,False,33940167
Johnathan Weeks,Johnathan_Weeks@white-reynolds.com,19601123,61.15,True,
Jeffrey Thompson,Jeffrey_Thompson@jacobs.com,19940213,27.9,True,
William Ward,William_Ward@butler.org,19550214,66.93,True,
Maria Johnson,Maria_Johnson@brady.info,20040118,17.97,False,
Carlos Adams,Carlos_Adams@bennett.biz,19750521,46.65,True,
Colleen Garner,Colleen_Garner@lee.com,19910918,30.31,True,
Nicole Miller,Nicole_Miller@murphy.com,20131221,8.04,False,
Nancy Frazier,Nancy_Frazier@jenkins.org,19680913,53.34,True,
Robin Jones,Robin_Jones@conley-garcia.com,19691001,52.29,True,
Jonathan Terrell,Jonathan_Terrell@hess.net,19910430,30.7,True,
Jeffrey Marshall,Jeffrey_Marshall@robertson-rice.com,19700717,51.5,True,
Kelly Smith DDS,Kelly_Smith@pacheco.com,19840923,37.3,True,
Heidi Vazquez,Heidi_Vazquez@pham-flores.net,20010616,20.56,True,
Sarah George,Sarah_George@jones.com,19671003,54.28,True,
